id	xlink_label	xlink_role	xlink_type	xml_lang	label
label_ShortTermBondsPayable	label_ShortTermBondsPayable	http://www.xbrl.org/2003/role/label	resource	ja	短期社債
label_ShortTermBondsPayable_2	label_ShortTermBondsPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	短期社債
label_CommercialPapersLiabilities	label_CommercialPapersLiabilities	http://www.xbrl.org/2003/role/label	resource	ja	コマーシャル・ペーパー
label_CommercialPapersLiabilities_2	label_CommercialPapersLiabilities_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	コマーシャル・ペーパー
label_ShortTermLoansPayable	label_ShortTermLoansPayable	http://www.xbrl.org/2003/role/label	resource	ja	短期借入金
label_ShortTermLoansPayable_2	label_ShortTermLoansPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	短期借入金
label_ShortTermLoansPayable_3	label_ShortTermLoansPayable_3	http://disclosure.edinet-fsa.go.jp/jppfs/fnd/role/label	resource	ja	借入金
label_ShortTermLoansPayableToSubsidiariesAndAffiliates	label_ShortTermLoansPayableToSubsidiariesAndAffiliates	http://www.xbrl.org/2003/role/label	resource	ja	関係会社短期借入金
label_ShortTermLoansPayableToSubsidiariesAndAffiliates_2	label_ShortTermLoansPayableToSubsidiariesAndAffiliates_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	関係会社短期借入金
label_AccountsPayableOther	label_AccountsPayableOther	http://www.xbrl.org/2003/role/label	resource	ja	未払金
label_AccountsPayableOther_2	label_AccountsPayableOther_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払金
label_AccountsPayableOther_3	label_AccountsPayableOther_3	http://disclosure.edinet-fsa.go.jp/jppfs/fnd/role/label	resource	ja	未払金
label_AccountsPayableOther_4	label_AccountsPayableOther_4	http://disclosure.edinet-fsa.go.jp/jppfs/fnd/role/totalLabel	resource	ja	未払金計
label_AccountsPayableOther_5	label_AccountsPayableOther_5	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	未払金
label_AccountsPayableOther_6	label_AccountsPayableOther_6	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/totalLabel	resource	ja	未払金計
label_DividendsPayable	label_DividendsPayable	http://www.xbrl.org/2003/role/label	resource	ja	未払配当金
label_DividendsPayable_2	label_DividendsPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払配当金
label_DirectorsCompensationPayable	label_DirectorsCompensationPayable	http://www.xbrl.org/2003/role/label	resource	ja	未払役員報酬
label_DirectorsCompensationPayable_2	label_DirectorsCompensationPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払役員報酬
label_AccruedExpenses	label_AccruedExpenses	http://www.xbrl.org/2003/role/label	resource	ja	未払費用
label_AccruedExpenses_2	label_AccruedExpenses_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払費用
label_IncomeTaxesPayable	label_IncomeTaxesPayable	http://www.xbrl.org/2003/role/label	resource	ja	未払法人税等
label_IncomeTaxesPayable_2	label_IncomeTaxesPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払法人税等
label_AccruedBusinessOfficeTaxes	label_AccruedBusinessOfficeTaxes	http://www.xbrl.org/2003/role/label	resource	ja	未払事業所税
label_AccruedBusinessOfficeTaxes_2	label_AccruedBusinessOfficeTaxes_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払事業所税
label_AccruedConsumptionTaxes	label_AccruedConsumptionTaxes	http://www.xbrl.org/2003/role/label	resource	ja	未払消費税等
label_AccruedConsumptionTaxes_2	label_AccruedConsumptionTaxes_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払消費税等
label_DeferredTaxLiabilitiesCL	label_DeferredTaxLiabilitiesCL	http://www.xbrl.org/2003/role/label	resource	ja	繰延税金負債
label_DeferredTaxLiabilitiesCL_2	label_DeferredTaxLiabilitiesCL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	繰延税金負債、流動負債
label_AdvancesReceived	label_AdvancesReceived	http://www.xbrl.org/2003/role/label	resource	ja	前受金
label_AdvancesReceived_2	label_AdvancesReceived_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	前受金
label_DepositsReceived	label_DepositsReceived	http://www.xbrl.org/2003/role/label	resource	ja	預り金
label_DepositsReceived_2	label_DepositsReceived_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	預り金
label_DepositsReceived_3	label_DepositsReceived_3	http://disclosure.edinet-fsa.go.jp/jppfs/edu/role/totalLabel	resource	ja	預り金計
label_DepositsReceivedFromShareholdersDirectorsOrEmployees	label_DepositsReceivedFromShareholdersDirectorsOrEmployees	http://www.xbrl.org/2003/role/label	resource	ja	株主、役員又は従業員からの預り金
label_DepositsReceivedFromShareholdersDirectorsOrEmployees_2	label_DepositsReceivedFromShareholdersDirectorsOrEmployees_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	株主、役員又は従業員からの預り金
label_UnearnedRevenue	label_UnearnedRevenue	http://www.xbrl.org/2003/role/label	resource	ja	前受収益
label_UnearnedRevenue_2	label_UnearnedRevenue_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	前受収益
label_ProvisionCLAbstract	label_ProvisionCLAbstract	http://www.xbrl.org/2003/role/label	resource	ja	引当金
label_ProvisionCLAbstract_2	label_ProvisionCLAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	引当金、流動負債 [タイトル項目]
label_ProvisionForProductWarranties	label_ProvisionForProductWarranties	http://www.xbrl.org/2003/role/label	resource	ja	製品保証引当金
label_ProvisionForProductWarranties_2	label_ProvisionForProductWarranties_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	製品保証引当金
label_ProvisionForBonuses	label_ProvisionForBonuses	http://www.xbrl.org/2003/role/label	resource	ja	賞与引当金
label_ProvisionForBonuses_2	label_ProvisionForBonuses_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	賞与引当金
label_ProvisionForRepairs	label_ProvisionForRepairs	http://www.xbrl.org/2003/role/label	resource	ja	修繕引当金
label_ProvisionForRepairs_2	label_ProvisionForRepairs_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	修繕引当金
label_ProvisionForDirectorsBonuses	label_ProvisionForDirectorsBonuses	http://www.xbrl.org/2003/role/label	resource	ja	役員賞与引当金
label_ProvisionForDirectorsBonuses_2	label_ProvisionForDirectorsBonuses_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	役員賞与引当金
label_ProvisionCL	label_ProvisionCL	http://www.xbrl.org/2003/role/label	resource	ja	引当金
label_ProvisionCL_2	label_ProvisionCL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	引当金、流動負債
label_ProvisionCL_3	label_ProvisionCL_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	引当金計
label_ShortTermLoansPayableToShareholdersDirectorsOrEmployees	label_ShortTermLoansPayableToShareholdersDirectorsOrEmployees	http://www.xbrl.org/2003/role/label	resource	ja	株主、役員又は従業員からの短期借入金
label_ShortTermLoansPayableToShareholdersDirectorsOrEmployees_2	label_ShortTermLoansPayableToShareholdersDirectorsOrEmployees_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	株主、役員又は従業員からの短期借入金
label_DepositsReceivedFromEmployees	label_DepositsReceivedFromEmployees	http://www.xbrl.org/2003/role/label	resource	ja	従業員預り金
label_DepositsReceivedFromEmployees_2	label_DepositsReceivedFromEmployees_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	従業員預り金
label_SpecialSuspenseAccountForReductionEntry	label_SpecialSuspenseAccountForReductionEntry	http://www.xbrl.org/2003/role/label	resource	ja	圧縮未決算特別勘定
label_SpecialSuspenseAccountForReductionEntry_2	label_SpecialSuspenseAccountForReductionEntry_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	圧縮未決算特別勘定
label_NotesPayableNonOperating	label_NotesPayableNonOperating	http://www.xbrl.org/2003/role/label	resource	ja	営業外支払手形
label_NotesPayableNonOperating_2	label_NotesPayableNonOperating_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	営業外支払手形
label_OtherCL	label_OtherCL	http://www.xbrl.org/2003/role/label	resource	ja	その他
label_OtherCL_2	label_OtherCL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、流動負債
label_OtherCL_3	label_OtherCL_3	http://disclosure.edinet-fsa.go.jp/jppfs/elc/role/label	resource	ja	その他の流動負債
label_OtherCL_4	label_OtherCL_4	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/label	resource	ja	その他流動負債
label_OtherCL_5	label_OtherCL_5	http://disclosure.edinet-fsa.go.jp/jppfs/lea/role/label	resource	ja	その他の流動負債
label_OtherCL_6	label_OtherCL_6	http://disclosure.edinet-fsa.go.jp/jppfs/rwy/role/label	resource	ja	その他の流動負債
label_OtherCL_7	label_OtherCL_7	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	その他の流動負債
label_OtherCL_8	label_OtherCL_8	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の流動負債
label_OtherCL_9	label_OtherCL_9	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他流動負債
label_OtherCL_10	label_OtherCL_10	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の流動負債
label_OtherCL_11	label_OtherCL_11	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	その他の流動負債
label_CurrentLiabilities	label_CurrentLiabilities	http://www.xbrl.org/2003/role/label	resource	ja	流動負債
label_CurrentLiabilities_2	label_CurrentLiabilities_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	流動負債
label_CurrentLiabilities_3	label_CurrentLiabilities_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	流動負債合計
label_CurrentLiabilities_4	label_CurrentLiabilities_4	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/totalLabel	resource	ja	流動負債計
label_CurrentLiabilities_5	label_CurrentLiabilities_5	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/totalLabel	resource	ja	流動負債計
label_NoncurrentLiabilitiesAbstract	label_NoncurrentLiabilitiesAbstract	http://www.xbrl.org/2003/role/label	resource	ja	固定負債
label_NoncurrentLiabilitiesAbstract_2	label_NoncurrentLiabilitiesAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	固定負債 [タイトル項目]
label_BondsPayable	label_BondsPayable	http://www.xbrl.org/2003/role/label	resource	ja	社債
label_BondsPayable_2	label_BondsPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	社債
label_LongTermLoansPayable	label_LongTermLoansPayable	http://www.xbrl.org/2003/role/label	resource	ja	長期借入金
label_LongTermLoansPayable_2	label_LongTermLoansPayable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	長期借入金
label_LongTermLoansPayableToSubsidiariesAndAffiliates	label_LongTermLoansPayableToSubsidiariesAndAffiliates	http://www.xbrl.org/2003/role/label	resource	ja	関係会社長期借入金
label_LongTermLoansPayableToSubsidiariesAndAffiliates_2	label_LongTermLoansPayableToSubsidiariesAndAffiliates_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	関係会社長期借入金
label_LongTermLoansPayableToShareholdersDirectorsOrEmployees	label_LongTermLoansPayableToShareholdersDirectorsOrEmployees	http://www.xbrl.org/2003/role/label	resource	ja	株主、役員又は従業員からの長期借入金
label_LongTermLoansPayableToShareholdersDirectorsOrEmployees_2	label_LongTermLoansPayableToShareholdersDirectorsOrEmployees_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	株主、役員又は従業員からの長期借入金
label_LongTermAccountsPayableOther	label_LongTermAccountsPayableOther	http://www.xbrl.org/2003/role/label	resource	ja	長期未払金
label_LongTermAccountsPayableOther_2	label_LongTermAccountsPayableOther_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	長期未払金
label_LongTermUnearnedRevenue	label_LongTermUnearnedRevenue	http://www.xbrl.org/2003/role/label	resource	ja	長期前受収益
label_LongTermUnearnedRevenue_2	label_LongTermUnearnedRevenue_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	長期前受収益
label_DeferredTaxLiabilitiesNCL	label_DeferredTaxLiabilitiesNCL	http://www.xbrl.org/2003/role/label	resource	ja	繰延税金負債
label_DeferredTaxLiabilitiesNCL_2	label_DeferredTaxLiabilitiesNCL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	繰延税金負債、固定負債
label_DeferredTaxLiabilitiesForLandRevaluation	label_DeferredTaxLiabilitiesForLandRevaluation	http://www.xbrl.org/2003/role/label	resource	ja	再評価に係る繰延税金負債
label_DeferredTaxLiabilitiesForLandRevaluation_2	label_DeferredTaxLiabilitiesForLandRevaluation_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	再評価に係る繰延税金負債
label_ProvisionNCLAbstract	label_ProvisionNCLAbstract	http://www.xbrl.org/2003/role/label	resource	ja	引当金
label_ProvisionNCLAbstract_2	label_ProvisionNCLAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	引当金、固定負債 [タイトル項目]
label_ProvisionForRetirementBenefits	label_ProvisionForRetirementBenefits	http://www.xbrl.org/2003/role/label	resource	ja	退職給付引当金
label_ProvisionForRetirementBenefits_2	label_ProvisionForRetirementBenefits_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	退職給付引当金
label_ProvisionForDirectorsRetirementBenefits	label_ProvisionForDirectorsRetirementBenefits	http://www.xbrl.org/2003/role/label	resource	ja	役員退職慰労引当金
label_ProvisionForDirectorsRetirementBenefits_2	label_ProvisionForDirectorsRetirementBenefits_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	役員退職慰労引当金
label_ProvisionForLossOnGuarantees	label_ProvisionForLossOnGuarantees	http://www.xbrl.org/2003/role/label	resource	ja	債務保証損失引当金
label_ProvisionForLossOnGuarantees_2	label_ProvisionForLossOnGuarantees_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	債務保証損失引当金
label_ProvisionNCL	label_ProvisionNCL	http://www.xbrl.org/2003/role/label	resource	ja	引当金
label_ProvisionNCL_2	label_ProvisionNCL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	引当金、固定負債
label_ProvisionNCL_3	label_ProvisionNCL_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	引当金計
label_OtherNCL	label_OtherNCL	http://www.xbrl.org/2003/role/label	resource	ja	その他
label_OtherNCL_2	label_OtherNCL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、固定負債
label_OtherNCL_3	label_OtherNCL_3	http://disclosure.edinet-fsa.go.jp/jppfs/elc/role/label	resource	ja	その他の固定負債
label_OtherNCL_4	label_OtherNCL_4	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/label	resource	ja	その他固定負債
label_OtherNCL_5	label_OtherNCL_5	http://disclosure.edinet-fsa.go.jp/jppfs/lea/role/label	resource	ja	その他の固定負債
label_OtherNCL_6	label_OtherNCL_6	http://disclosure.edinet-fsa.go.jp/jppfs/rwy/role/label	resource	ja	その他の固定負債
label_OtherNCL_7	label_OtherNCL_7	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	その他の固定負債
label_OtherNCL_8	label_OtherNCL_8	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の固定負債
label_OtherNCL_9	label_OtherNCL_9	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他固定負債
label_OtherNCL_10	label_OtherNCL_10	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の固定負債
label_OtherNCL_11	label_OtherNCL_11	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	その他の固定負債
label_NoncurrentLiabilities	label_NoncurrentLiabilities	http://www.xbrl.org/2003/role/label	resource	ja	固定負債
label_NoncurrentLiabilities_2	label_NoncurrentLiabilities_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	固定負債
label_NoncurrentLiabilities_3	label_NoncurrentLiabilities_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	固定負債合計
label_NoncurrentLiabilities_4	label_NoncurrentLiabilities_4	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/totalLabel	resource	ja	固定負債計
label_NoncurrentLiabilities_5	label_NoncurrentLiabilities_5	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/totalLabel	resource	ja	固定負債計
label_ReservesUnderTheSpecialLawsAbstract1	label_ReservesUnderTheSpecialLawsAbstract1	http://www.xbrl.org/2003/role/label	resource	ja	特別法上の準備金
label_ReservesUnderTheSpecialLawsAbstract1_2	label_ReservesUnderTheSpecialLawsAbstract1_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	特別法上の準備金 [タイトル項目]
label_ReservesUnderTheSpecialLaws1	label_ReservesUnderTheSpecialLaws1	http://www.xbrl.org/2003/role/label	resource	ja	特別法上の準備金
label_ReservesUnderTheSpecialLaws1_2	label_ReservesUnderTheSpecialLaws1_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	特別法上の準備金
label_ReservesUnderTheSpecialLaws1_3	label_ReservesUnderTheSpecialLaws1_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	特別法上の準備金合計
label_ReservesUnderTheSpecialLaws1_4	label_ReservesUnderTheSpecialLaws1_4	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/totalLabel	resource	ja	特別法上の準備金計
label_ReservesUnderTheSpecialLawsAbstract2	label_ReservesUnderTheSpecialLawsAbstract2	http://www.xbrl.org/2003/role/label	resource	ja	特別法上の引当金
label_ReservesUnderTheSpecialLawsAbstract2_2	label_ReservesUnderTheSpecialLawsAbstract2_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	特別法上の引当金 [タイトル項目]
label_ReservesUnderTheSpecialLawsAbstract2_3	label_ReservesUnderTheSpecialLawsAbstract2_3	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/label	resource	ja	引当金
label_ReservesUnderTheSpecialLaws2	label_ReservesUnderTheSpecialLaws2	http://www.xbrl.org/2003/role/label	resource	ja	特別法上の引当金
label_ReservesUnderTheSpecialLaws2_2	label_ReservesUnderTheSpecialLaws2_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	特別法上の引当金
label_ReservesUnderTheSpecialLaws2_3	label_ReservesUnderTheSpecialLaws2_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	特別法上の引当金合計
label_ReservesUnderTheSpecialLaws2_4	label_ReservesUnderTheSpecialLaws2_4	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/totalLabel	resource	ja	引当金合計
label_Liabilities	label_Liabilities	http://www.xbrl.org/2003/role/label	resource	ja	負債
label_Liabilities_2	label_Liabilities_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	負債
label_Liabilities_3	label_Liabilities_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	負債合計
label_Liabilities_4	label_Liabilities_4	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/totalLabel	resource	ja	負債の部合計
label_Liabilities_5	label_Liabilities_5	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/totalLabel	resource	ja	負債の部合計
label_Liabilities_6	label_Liabilities_6	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	負債の部
label_Liabilities_7	label_Liabilities_7	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/totalLabel	resource	ja	負債の部合計
label_DepositForSubscriptionsToShares	label_DepositForSubscriptionsToShares	http://www.xbrl.org/2003/role/label	resource	ja	新株式申込証拠金
label_DepositForSubscriptionsToShares_2	label_DepositForSubscriptionsToShares_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	新株式申込証拠金
label_CapitalSurplusAbstract	label_CapitalSurplusAbstract	http://www.xbrl.org/2003/role/label	resource	ja	資本剰余金
label_CapitalSurplusAbstract_2	label_CapitalSurplusAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	資本剰余金 [タイトル項目]
label_RetainedEarningsAbstract	label_RetainedEarningsAbstract	http://www.xbrl.org/2003/role/label	resource	ja	利益剰余金
label_RetainedEarningsAbstract_2	label_RetainedEarningsAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	利益剰余金 [タイトル項目]
label_VoluntaryRetainedEarnings	label_VoluntaryRetainedEarnings	http://www.xbrl.org/2003/role/label	resource	ja	任意積立金
label_VoluntaryRetainedEarnings_2	label_VoluntaryRetainedEarnings_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	任意積立金
label_VoluntaryRetainedEarnings_3	label_VoluntaryRetainedEarnings_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	任意積立金計
label_ReserveForBondSinkingFund	label_ReserveForBondSinkingFund	http://www.xbrl.org/2003/role/label	resource	ja	減債積立金
label_ReserveForBondSinkingFund_2	label_ReserveForBondSinkingFund_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	減債積立金
label_ReserveForInterimDividends	label_ReserveForInterimDividends	http://www.xbrl.org/2003/role/label	resource	ja	中間配当積立金
label_ReserveForInterimDividends_2	label_ReserveForInterimDividends_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	中間配当積立金
label_ReserveForDividendEqualization	label_ReserveForDividendEqualization	http://www.xbrl.org/2003/role/label	resource	ja	配当平均積立金
label_ReserveForDividendEqualization_2	label_ReserveForDividendEqualization_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	配当平均積立金
label_ReserveForBusinessExpansion	label_ReserveForBusinessExpansion	http://www.xbrl.org/2003/role/label	resource	ja	事業拡張積立金
label_ReserveForBusinessExpansion_2	label_ReserveForBusinessExpansion_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	事業拡張積立金
label_ReserveForPrivateInsurance	label_ReserveForPrivateInsurance	http://www.xbrl.org/2003/role/label	resource	ja	自家保険積立金
label_ReserveForPrivateInsurance_2	label_ReserveForPrivateInsurance_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自家保険積立金
label_DepositForSubscriptionsToTreasuryStock	label_DepositForSubscriptionsToTreasuryStock	http://www.xbrl.org/2003/role/label	resource	ja	自己株式申込証拠金
label_DepositForSubscriptionsToTreasuryStock_2	label_DepositForSubscriptionsToTreasuryStock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自己株式申込証拠金
label_NetAssetsAbstract	label_NetAssetsAbstract	http://www.xbrl.org/2003/role/label	resource	ja	純資産の部
label_NetAssetsAbstract_2	label_NetAssetsAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	純資産の部 [タイトル項目]
label_ShareholdersEquityAbstract	label_ShareholdersEquityAbstract	http://www.xbrl.org/2003/role/label	resource	ja	株主資本
label_ShareholdersEquityAbstract_2	label_ShareholdersEquityAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	株主資本 [タイトル項目]
label_OtherRetainedEarnings	label_OtherRetainedEarnings	http://www.xbrl.org/2003/role/label	resource	ja	その他利益剰余金
label_OtherRetainedEarnings_2	label_OtherRetainedEarnings_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他利益剰余金
label_OtherRetainedEarnings_3	label_OtherRetainedEarnings_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	その他利益剰余金合計
label_ValuationAndTranslationAdjustmentsAbstract	label_ValuationAndTranslationAdjustmentsAbstract	http://www.xbrl.org/2003/role/label	resource	ja	評価・換算差額等
label_ValuationAndTranslationAdjustmentsAbstract_2	label_ValuationAndTranslationAdjustmentsAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	評価・換算差額等 [タイトル項目]
label_ValuationAndTranslationAdjustmentsAbstract_3	label_ValuationAndTranslationAdjustmentsAbstract_3	http://disclosure.edinet-fsa.go.jp/jppfs/Consolidated/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustmentsAbstract_4	label_ValuationAndTranslationAdjustmentsAbstract_4	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustmentsAbstract_5	label_ValuationAndTranslationAdjustmentsAbstract_5	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedQuarterly/role/label	resource	ja	その他の包括利益累計額
label_LiabilitiesAndNetAssets	label_LiabilitiesAndNetAssets	http://www.xbrl.org/2003/role/label	resource	ja	負債純資産
label_LiabilitiesAndNetAssets_2	label_LiabilitiesAndNetAssets_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	負債純資産
label_LiabilitiesAndNetAssets_3	label_LiabilitiesAndNetAssets_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	負債純資産合計
label_LiabilitiesAndNetAssets_4	label_LiabilitiesAndNetAssets_4	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/totalLabel	resource	ja	負債及び純資産の部合計
label_LiabilitiesAndNetAssets_5	label_LiabilitiesAndNetAssets_5	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/totalLabel	resource	ja	負債及び純資産の部合計
label_LiabilitiesAndNetAssets_6	label_LiabilitiesAndNetAssets_6	http://disclosure.edinet-fsa.go.jp/jppfs/elc/role/totalLabel	resource	ja	負債・純資産合計
label_LiabilitiesAndNetAssets_7	label_LiabilitiesAndNetAssets_7	http://disclosure.edinet-fsa.go.jp/jppfs/ele/role/totalLabel	resource	ja	合計
label_LiabilitiesAndNetAssets_8	label_LiabilitiesAndNetAssets_8	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_9	label_LiabilitiesAndNetAssets_9	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/totalLabel	resource	ja	負債・純資産合計
label_LiabilitiesAndNetAssets_10	label_LiabilitiesAndNetAssets_10	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_11	label_LiabilitiesAndNetAssets_11	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/totalLabel	resource	ja	負債・純資産合計
label_LiabilitiesAndNetAssets_12	label_LiabilitiesAndNetAssets_12	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	負債及び純資産の部
label_LiabilitiesAndNetAssets_13	label_LiabilitiesAndNetAssets_13	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/totalLabel	resource	ja	負債及び純資産の部合計
label_LiabilitiesAndNetAssets_14	label_LiabilitiesAndNetAssets_14	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_15	label_LiabilitiesAndNetAssets_15	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/totalLabel	resource	ja	負債・純資産合計
label_LiabilitiesAndNetAssets_16	label_LiabilitiesAndNetAssets_16	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_17	label_LiabilitiesAndNetAssets_17	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/totalLabel	resource	ja	負債・純資産合計
label_StocksOfParentCompanyIOA	label_StocksOfParentCompanyIOA	http://www.xbrl.org/2003/role/label	resource	ja	親会社株式
label_StocksOfParentCompanyIOA_2	label_StocksOfParentCompanyIOA_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	親会社株式、投資その他の資産
label_TreasurySubscriptionRightsToShares	label_TreasurySubscriptionRightsToShares	http://www.xbrl.org/2003/role/label	resource	ja	自己新株予約権
